0.0001,59.89406176176418,-0.12134050026172324
0.0001258925411794166,59.885856255105594,-0.1494249146876458
0.00015848931924611142,59.87567279256694,-0.18247017934244394
0.00019952623149688788,59.863198438261676,-0.22159026771880985
0.0002511886431509582,59.8480153499063,-0.26810509655503917
0.00031622776601683794,59.829588450178534,-0.32357790789362784
0.0003981071705534969,59.80724587782736,-0.3898620080362401
0.0005011872336272725,59.780151096571124,-0.4691566073126728
0.000630957344480193,59.74726506309829,-0.5640720676517177
0.0007943282347242822,59.70729607322142,-0.6777050565874209
0.001,59.658633870440724,-0.8137239527581276
0.0012589254117941662,59.59926327970682,-0.9764643013340173
0.001584893192461114,59.52665095054806,-1.1710330385354968
0.001995262314968879,59.43759668407679,-1.4034183402660998
0.002511886431509582,59.32803823857364,-1.6805989009311253
0.0031622776601683794,59.192795519814126,-2.0106416155801785
0.003981071705534969,59.02523695025602,-2.4027691605464834
0.005011872336272725,58.81684830844296,-2.86736766799197
0.00630957344480193,58.556684003542316,-3.4158880848381026
0.00794328234724282,58.230685625741614,-4.060571304463368
0.01,57.82086808970622,-4.813895708758872
0.012589254117941682,57.30440864777666,-5.687607436132728
0.01584893192461114,56.65274164175292,-6.691155010371684
0.0199526231496888,55.830878407091696,-7.829328809232161
0.025118864315095822,54.797350266427365,-9.098940195047042
0.03162277660168379,53.505404919213156,-10.484531334934793
0.039810717055349755,51.90630781371322,-11.9534756044932
0.05011872336272725,49.95563898049917,-13.45148281644176
0.06309573444801933,47.62303033502973,-14.900402951933303
0.07943282347242822,44.90452791517485,-16.20094969119445
0.1,41.83467919086101,-17.24274469250388
0.1258925411794168,38.49337466286575,-17.922025564932845
0.15848931924611143,35.00221002219561,-18.163473703478886
0.19952623149688797,31.50828136636277,-17.938822658186236
0.25118864315095824,28.159171607256763,-17.274398030534016
0.31622776601683794,25.077761198470824,-16.244085822656736
0.39810717055349754,22.345598654207258,-14.951001565046715
0.5011872336272725,19.998811520479357,-13.505634271805144
0.6309573444801934,18.034650437754145,-12.007899451402233
0.7943282347242822,16.423482207402778,-10.53680272753945
1.0,15.121207164713464,-9.147485783754757
1.2589254117941682,14.079116892322665,-7.873292190908514
1.584893192461114,13.250313371651878,-6.730217298247531
1.9952623149688797,12.59310460140047,-5.721815755969534
2.5118864315095824,12.072261610177426,-4.84352325893613
3.162277660168381,11.658994517928061,-4.086014028949613
3.9810717055349754,11.330286862342401,-3.4375938925300797
5.011872336272725,11.067993810683287,-2.885791079828212
6.30957344480194,10.857929037645768,-2.4183442994182167
7.943282347242821,10.689046420413232,-2.0237676900095956
10.000000000000005,10.552753622944728,-1.6916338007319478
12.589254117941682,10.442358751016801,-1.4126772548101818
15.848931924611142,10.352635254121756,-1.1787900111897436
19.95262314968882,10.279485101024077,-0.9829553590247841
25.11886431509582,10.219680457210934,-0.8191509512901636
31.62277660168381,10.170666550142744,-0.6822397184993205
39.81071705534978,10.130411514592067,-0.567859909073084
50.11872336272725,10.097292010281276,-0.47232059057131187
63.09573444801939,10.070006000701438,-0.3925058440074369
79.43282347242821,10.047506208436953,-0.3257889842464729
100.0,10.028949455418804,-0.26995703683658107
125.89254117941688,10.01365842964861,-0.22314513866757318
158.48931924611142,10.001093464233005,-0.18378036331585101
199.5262314968883,9.990832706212164,-0.1505346509280267
251.18864315095823,9.982559543140344,-0.12228707102618402
316.22776601683796,9.976056119414919,-0.09809661543387752
398.1071705534977,9.971200669222723,-0.07718801209697411
501.18723362727246,9.967963291169163,-0.058953933842146596
630.9573444801943,9.966388941923553,-0.042975080884646556
794.3282347242822,9.966549793203926,-0.02905014546511255
1000.0,9.968451573859644,-0.017206616985040543
1258.9254117941687,9.97190861189943,-0.0076413776409125665
1584.893192461114,9.976461474916478,-0.0005574894029088716
1995.262314968883,9.981436814091582,0.004046001551041921
2511.886431509582,9.986156006627466,0.006484828975223042
3162.2776601683795,9.990152374128073,0.0073109505298925605
3981.0717055349774,9.993249800274663,0.007122847611724448
5011.872336272725,9.995497177718155,0.0064112570541615885
6309.573444801943,9.997052978339596,0.005505317927221481
7943.282347242822,9.998095887967363,0.004592242322130005
10000.0,9.9987801312741,0.0037618218311873657
